message,is_otp,split
Security code: 809748. Do not share.,1,train
Win a new iPhone by entering code 835037 here!,1,train
Your verification code is 908664.,1,train
Hi its in durban are you still on this number,0,train
Your verification code is 344400.,1,val
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,0,train
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,0,train
Ok lor then we go tog lor...,0,train
Lol ok your forgiven :),0,train
Tell me again what your address is,0,train
Enter 884141 to complete your login.,1,train
Use 430426 to verify your account.,1,train
411263 is your OTP to log in.,1,train
930470 is your OTP to log in.,1,val
"Total disappointment, when I texted you was the craziest shit got :(",0,train
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,train
Your verification code is 874152.,1,val
"I'm back &amp; we're packing the car now, I'll let you know if there's room",0,train
Use 512821 to verify your account.,1,val
Get a loan approved instantly. Reply with 590235.,1,train
Enter 291476 to complete your login.,1,train
Your verification code is 620499.,1,val
Enter 738570 to complete your login.,1,train
Get a loan approved instantly. Reply with 462065.,1,val
Enter 254864 to complete your login.,1,train
Nope... Think i will go for it on monday... Sorry i replied so late,0,train
Where r e meeting tmr?,0,val
Enter 707409 to complete your login.,1,train
Enter 330884 to complete your login.,1,train
Enter 518263 to complete your login.,1,train
This pay is  &lt;DECIMAL&gt;  lakhs:),0,train
Enter 707877 to complete your login.,1,train
Cheers for the card ... Is it that time of year already?,0,train
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,0,train
Enter 656495 to complete your login.,1,train
Security code: 381667. Do not share.,1,train
299244 is your OTP to log in.,1,train
Use 589969 to verify your account.,1,val
Use 549415 to verify your account.,1,train
Enter 712499 to complete your login.,1,train
562371 is your OTP to log in.,1,train
It's ok lar. U sleep early too... Nite...,0,train
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",0,train
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,0,train
991820 is your OTP to log in.,1,train
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,train
429707 is your OTP to log in.,1,train
Congratulations! You've won a free gift. Claim now using code 679305.,1,train
Use 367375 to verify your account.,1,val
Your verification code is 901900.,1,train
Your verification code is 580512.,1,train
Security code: 931969. Do not share.,1,train
Enter 821185 to complete your login.,1,train
"Sorry that took so long, omw now",0,train
Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,0,train
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,0,train
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",0,train
Enter 893102 to complete your login.,1,train
Security code: 397103. Do not share.,1,val
Good. No swimsuit allowed :),0,train
You getting back any time soon?,0,train
Use 155371 to verify your account.,1,train
Enter 163626 to complete your login.,1,train
Enter 961930 to complete your login.,1,val
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0,train
Use 252259 to verify your account.,1,train
Use 936127 to verify your account.,1,train
Win a new iPhone by entering code 296711 here!,1,train
But i'm really really broke oh. No amount is too small even  &lt;#&gt;,0,train
You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,0,train
Use 473510 to verify your account.,1,train
Your verification code is 990048.,1,train
Use 169925 to verify your account.,1,train
Your verification code is 744592.,1,train
How are you. Its been ages. How's abj,0,train
Get a loan approved instantly. Reply with 324964.,1,train
Enter 965372 to complete your login.,1,train
Security code: 868553. Do not share.,1,train
Enter 441970 to complete your login.,1,train
Security code: 464330. Do not share.,1,train
Use 293000 to verify your account.,1,train
Security code: 862389. Do not share.,1,train
"I don't think I can get away for a trek that long with family in town, sorry",0,train
ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,0,train
"Are you being good, baby? :)",0,train
Security code: 795653. Do not share.,1,train
Security code: 909540. Do not share.,1,train
Security code: 774707. Do not share.,1,val
Security code: 387618. Do not share.,1,train
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,0,train
339499 is your OTP to log in.,1,train
999821 is your OTP to log in.,1,train
Security code: 333062. Do not share.,1,train
Security code: 718802. Do not share.,1,val
Enter 768728 to complete your login.,1,val
Your verification code is 288048.,1,train
Enter 374190 to complete your login.,1,train
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,0,val
Security code: 439214. Do not share.,1,train
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,train
Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0,train
Your verification code is 996453.,1,val
Enter 417772 to complete your login.,1,train
"&lt;#&gt; , that's all? Guess that's easy enough",0,train
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,0,train
832219 is your OTP to log in.,1,train
Your verification code is 660940.,1,train
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,0,train
Security code: 902323. Do not share.,1,train
Security code: 674649. Do not share.,1,val
Enter 739516 to complete your login.,1,train
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),0,train
"""Life is nothing wen v get everything"". But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",0,train
Use 215943 to verify your account.,1,train
Use 276894 to verify your account.,1,train
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,0,train
Am also doing in cbe only. But have to pay.,0,train
919731 is your OTP to log in.,1,train
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0,train
Use 227724 to verify your account.,1,train
Your verification code is 717090.,1,train
Use 521011 to verify your account.,1,train
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",0,train
Hope you are feeling great. Pls fill me in. Abiola,0,val
Use 681390 to verify your account.,1,train
Your account will be locked. Enter 942511 at our fake portal.,1,val
Security code: 147632. Do not share.,1,train
"Yeah I am, so I'll leave maybe 7ish?",0,train
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,0,train
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",0,train
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0,train
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0,val
"Sir, waiting for your letter.",0,train
Apo all other are mokka players only,0,train
Congratulations! You've won a free gift. Claim now using code 510033.,1,train
Your verification code is 523746.,1,val
416904 is your OTP to log in.,1,train
Use 136628 to verify your account.,1,train
All e best 4 ur exam later.,0,train
Security code: 340582. Do not share.,1,train
Ugh just got outta class,0,train
547233 is your OTP to log in.,1,train
Get me out of this dump heap. My mom decided to come to lowes. BORING.,0,train
I havent lei.. Next mon can?,0,train
You know what hook up means right?,0,train
794553 is your OTP to log in.,1,train
Use 841970 to verify your account.,1,train
Security code: 526721. Do not share.,1,train
Thanks for this hope you had a good day today,0,train
"Haha awesome, I've been to 4u a couple times. Who all's coming?",0,train
674854 is your OTP to log in.,1,train
Use 291891 to verify your account.,1,train
Enter 169885 to complete your login.,1,val
Security code: 455842. Do not share.,1,train
Prabha..i'm soryda..realy..frm heart i'm sory,0,train
Use 979799 to verify your account.,1,train
Enter 232711 to complete your login.,1,train
Security code: 744757. Do not share.,1,train
Your verification code is 833244.,1,train
"Sorry,in meeting I'll call later",0,train
Security code: 666840. Do not share.,1,train
So how many days since then?,0,train
990304 is your OTP to log in.,1,train
Use 537533 to verify your account.,1,train
Enter 704582 to complete your login.,1,train
Enter 226074 to complete your login.,1,train
I might go 2 sch. Yar at e salon now v boring.,0,train
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",0,train
Security code: 395596. Do not share.,1,train
Enter 963294 to complete your login.,1,train
647567 is your OTP to log in.,1,train
Life style garments account no please.,0,train
